pref,city,2022-02-14
沖縄県,沖縄県,267
沖縄県,那覇市,54
沖縄県,宜野湾市,18
沖縄県,石垣市,11
沖縄県,浦添市,19
沖縄県,名護市,19
沖縄県,糸満市,9
沖縄県,沖縄市,24
沖縄県,豊見城市,10
沖縄県,うるま市,14
沖縄県,宮古島市,10
沖縄県,南城市,4
沖縄県,国頭郡国頭村,6
沖縄県,国頭郡大宜味村,1
沖縄県,国頭郡今帰仁村,3
沖縄県,国頭郡本部町,6
沖縄県,国頭郡恩納村,2
沖縄県,国頭郡宜野座村,2
沖縄県,国頭郡金武町,4
沖縄県,国頭郡伊江村,2
沖縄県,中頭郡読谷村,5
沖縄県,中頭郡嘉手納町,3
沖縄県,中頭郡北谷町,2
沖縄県,中頭郡北中城村,4
沖縄県,中頭郡中城村,3
沖縄県,中頭郡西原町,2
沖縄県,島尻郡与那原町,1
沖縄県,島尻郡南風原町,7
沖縄県,島尻郡久米島町,8
沖縄県,島尻郡八重瀬町,9
沖縄県,宮古郡多良間村,1
沖縄県,八重山郡与那国町,4
