pref,city,2023-05-18
東京都,東京都,1
東京都,港区,1
神奈川県,神奈川県,1
神奈川県,横浜市戸塚区,1
富山県,富山県,552
富山県,富山市,176
富山県,高岡市,63
富山県,魚津市,26
富山県,氷見市,42
富山県,滑川市,23
富山県,黒部市,31
富山県,砺波市,29
富山県,小矢部市,25
富山県,南砺市,33
富山県,射水市,35
富山県,中新川郡舟橋村,2
富山県,中新川郡上市町,17
富山県,中新川郡立山町,21
富山県,下新川郡入善町,20
富山県,下新川郡朝日町,9
石川県,石川県,573
石川県,金沢市,161
石川県,七尾市,48
石川県,小松市,60
石川県,輪島市,25
石川県,珠洲市,12
石川県,加賀市,41
石川県,羽咋市,16
石川県,かほく市,23
石川県,白山市,45
石川県,能美市,24
石川県,野々市市,19
石川県,能美郡川北町,4
石川県,河北郡津幡町,23
石川県,河北郡内灘町,9
石川県,羽咋郡志賀町,24
石川県,羽咋郡宝達志水町,11
石川県,鹿島郡中能登町,11
石川県,鳳珠郡穴水町,7
石川県,鳳珠郡能登町,10
福井県,福井県,435
福井県,福井市,122
福井県,敦賀市,28
福井県,小浜市,17
福井県,大野市,21
福井県,勝山市,18
福井県,鯖江市,30
福井県,あわら市,30
福井県,越前市,45
福井県,坂井市,41
福井県,吉田郡永平寺町,13
福井県,今立郡池田町,3
福井県,南条郡南越前町,9
福井県,丹生郡越前町,22
福井県,三方郡美浜町,6
福井県,大飯郡高浜町,8
福井県,大飯郡おおい町,7
福井県,三方上中郡若狭町,15
