pref,city,2023-05-18
徳島県,徳島県,436
徳島県,徳島市,83
徳島県,鳴門市,32
徳島県,小松島市,19
徳島県,阿南市,37
徳島県,吉野川市,19
徳島県,阿波市,20
徳島県,美馬市,27
徳島県,三好市,23
徳島県,勝浦郡勝浦町,6
徳島県,名東郡佐那河内村,6
徳島県,名西郡石井町,10
徳島県,名西郡神山町,12
徳島県,那賀郡那賀町,9
徳島県,海部郡牟岐町,8
徳島県,海部郡美波町,23
徳島県,海部郡海陽町,45
徳島県,板野郡松茂町,9
徳島県,板野郡北島町,6
徳島県,板野郡藍住町,8
徳島県,板野郡板野町,6
徳島県,板野郡上板町,7
徳島県,美馬郡つるぎ町,12
徳島県,三好郡東みよし町,9
香川県,香川県,480
香川県,高松市,133
香川県,丸亀市,31
香川県,坂出市,28
香川県,善通寺市,18
香川県,観音寺市,32
香川県,さぬき市,30
香川県,東かがわ市,20
香川県,三豊市,59
香川県,小豆郡土庄町,18
香川県,小豆郡小豆島町,22
香川県,木田郡三木町,16
香川県,香川郡直島町,5
香川県,綾歌郡宇多津町,10
香川県,綾歌郡綾川町,27
香川県,仲多度郡琴平町,5
香川県,仲多度郡多度津町,8
香川県,仲多度郡まんのう町,18
愛媛県,愛媛県,759
愛媛県,松山市,147
愛媛県,今治市,96
愛媛県,宇和島市,66
愛媛県,八幡浜市,22
愛媛県,新居浜市,42
愛媛県,西条市,60
愛媛県,大洲市,36
愛媛県,伊予市,33
愛媛県,四国中央市,51
愛媛県,西予市,39
愛媛県,東温市,30
愛媛県,越智郡上島町,6
愛媛県,上浮穴郡久万高原町,19
愛媛県,伊予郡松前町,12
愛媛県,伊予郡砥部町,16
愛媛県,喜多郡内子町,25
愛媛県,西宇和郡伊方町,13
愛媛県,北宇和郡松野町,5
愛媛県,北宇和郡鬼北町,15
愛媛県,南宇和郡愛南町,26
高知県,高知県,631
高知県,高知市,126
高知県,室戸市,17
高知県,安芸市,23
高知県,南国市,37
高知県,土佐市,21
高知県,須崎市,18
高知県,宿毛市,24
高知県,土佐清水市,22
高知県,四万十市,47
高知県,香南市,20
高知県,香美市,32
高知県,安芸郡東洋町,4
高知県,安芸郡奈半利町,3
高知県,安芸郡田野町,4
高知県,安芸郡安田町,4
高知県,安芸郡北川村,7
高知県,安芸郡馬路村,2
高知県,安芸郡芸西村,9
高知県,長岡郡本山町,4
高知県,長岡郡大豊町,15
高知県,土佐郡土佐町,2
高知県,土佐郡大川村,3
高知県,吾川郡いの町,19
高知県,吾川郡仁淀川町,14
高知県,高岡郡中土佐町,15
高知県,高岡郡佐川町,10
高知県,高岡郡越知町,8
高知県,高岡郡檮原町,4
高知県,高岡郡日高村,8
高知県,高岡郡津野町,6
高知県,高岡郡四万十町,72
高知県,幡多郡大月町,12
高知県,幡多郡三原村,2
高知県,幡多郡黒潮町,17
