pref,city,2021-12-31
東京都,東京都,3
東京都,港区,3
神奈川県,神奈川県,3
神奈川県,横浜市戸塚区,3
新潟県,新潟県,587
新潟県,新潟市北区,31
新潟県,新潟市東区,26
新潟県,新潟市中央区,47
新潟県,新潟市江南区,34
新潟県,新潟市秋葉区,31
新潟県,新潟市南区,19
新潟県,新潟市西区,51
新潟県,新潟市西蒲区,37
新潟県,長岡市,63
新潟県,三条市,27
新潟県,柏崎市,39
新潟県,新発田市,9
新潟県,小千谷市,12
新潟県,加茂市,5
新潟県,十日町市,8
新潟県,見附市,16
新潟県,村上市,2
新潟県,燕市,13
新潟県,糸魚川市,5
新潟県,妙高市,6
新潟県,五泉市,15
新潟県,上越市,14
新潟県,阿賀野市,9
新潟県,佐渡市,16
新潟県,魚沼市,6
新潟県,南魚沼市,9
新潟県,胎内市,9
新潟県,北蒲原郡聖籠町,3
新潟県,西蒲原郡弥彦村,5
新潟県,南蒲原郡田上町,4
新潟県,東蒲原郡阿賀町,3
新潟県,三島郡出雲崎町,4
新潟県,中魚沼郡津南町,6
新潟県,刈羽郡刈羽村,3
長野県,長野県,425
長野県,長野市,76
長野県,松本市,47
長野県,上田市,34
長野県,岡谷市,8
長野県,飯田市,31
長野県,諏訪市,6
長野県,須坂市,6
長野県,小諸市,8
長野県,伊那市,8
長野県,駒ヶ根市,3
長野県,中野市,14
長野県,大町市,11
長野県,飯山市,4
長野県,茅野市,8
長野県,塩尻市,15
長野県,佐久市,16
長野県,千曲市,15
長野県,東御市,7
長野県,安曇野市,17
長野県,南佐久郡小海町,1
長野県,南佐久郡南牧村,1
長野県,北佐久郡軽井沢町,9
長野県,北佐久郡御代田町,3
長野県,北佐久郡立科町,6
長野県,小県郡長和町,5
長野県,諏訪郡下諏訪町,2
長野県,諏訪郡富士見町,4
長野県,諏訪郡原村,1
長野県,上伊那郡辰野町,9
長野県,上伊那郡箕輪町,5
長野県,上伊那郡飯島町,2
長野県,上伊那郡南箕輪村,5
長野県,上伊那郡中川村,1
長野県,下伊那郡松川町,3
長野県,下伊那郡高森町,3
長野県,下伊那郡阿智村,3
長野県,下伊那郡下條村,3
長野県,下伊那郡喬木村,1
長野県,下伊那郡豊丘村,1
長野県,木曽郡木曽町,2
長野県,東筑摩郡麻績村,1
長野県,東筑摩郡朝日村,1
長野県,東筑摩郡筑北村,2
長野県,北安曇郡池田町,3
長野県,北安曇郡松川村,1
長野県,北安曇郡白馬村,1
長野県,埴科郡坂城町,2
長野県,上高井郡小布施町,2
長野県,上高井郡高山村,1
長野県,上水内郡信濃町,4
長野県,上水内郡小川村,1
長野県,下水内郡栄村,2
